Season,Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
2015,"Cody Stanley","STL",0.571428571,4,0.285714285,0.571428571,0.142857142,0,0,0,0,0,0,0.14285714,0.71428571,0.14285714,0.14285714,0.14285714,0.71428571,"Cody Stanley",10838,592774
2007,"Russell Branyan","PHI",0,0.5,0,0.333333333,0.666666666,0,1,0,0,0,0,0.66666667,0,0.33333333,0,0.33333333,0.66666667,"Russell Branyan",370,137140
2007,"Craig Brazell","KCR",0.333333333,1,0.666666666,0.333333333,0,0,0,0,0,0,0,0.33333333,0,0.66666667,0.33333333,0,0.66666667,"Craig Brazell",2081,425513
2007,"Jose Morales","MIN",1,3,0,1,0,0,0,1,0.333333333,0,0,0.33333333,0,0.66666667,0.33333333,0,0.66666667,"Jose Morales",3726,458643
2007,"Clint Sammons","ATL",0.666666666,2,0,0.666666666,0.333333333,0,0,0,0,0,0,0.66666667,0.33333333,0,0,0.33333333,0.66666667,"Clint Sammons",8243,460261
2008,"Matt Morris","PIT",0.666666666,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,1,0,0,0.33333333,0,0.66666667,"Matt Morris",1172,119403
2008,"Gaby Sanchez","FLA",0.5,1.5,0.166666666,0.5,0.333333333,0,0,0,0,0,0,0.66666667,0.33333333,0,0,0.33333333,0.66666667,"Gaby Sanchez",3361,459991
2009,"Dusty Brown","BOS",0,0,0.333333333,0,0.666666666,0,0.5,0,0,0,0,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,"Dusty Brown",3420,451259
2009,"Wilkin Castillo","CIN",0.666666666,0,0.333333333,0,0.666666666,0,0,0,0,0,0,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,"Wilkin Castillo",5124,446868
2010,"Nick Green","LAD",0.166666666,0,0.333333333,0,0.666666666,0,0,0,0,0,0,0.5,0.33333333,0.16666667,0.16666667,0.16666667,0.66666667,"Nick Green",1502,407797
2010,"Pedro Ciriaco","PIT",1,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0.33333333,0.66666667,0,0,0.33333333,0.66666667,"Pedro Ciriaco",5278,465674
2010,"Brandon Boggs","TEX",0,1,0.666666666,0.333333333,0,0,0,0,0,0,0,1,0,0,0.33333333,0,0.66666667,"Brandon Boggs",8021,460267
2011,"Matt Belisle","COL",0.5,0,0.5,0,0.5,0,0,0,0,0,0,0.33333333,0.33333333,0.33333333,0.33333333,0,0.66666667,"Matt Belisle",1837,279571
2011,"Jered Weaver","LAA",0,1,0.5,0.5,0,0,0,0,0,0,0,0.33333333,0,0.66666667,0,0.33333333,0.66666667,"Jered Weaver",4235,450308
2011,"Russ Canzler","TBR",0.333333333,0,0.333333333,0,0.666666666,0,0,0,0,0,0,0,0.66666667,0.33333333,0,0.33333333,0.66666667,"Russ Canzler",8265,444453
2012,"Scott Feldman","TEX",0.5,0,0.5,0,0.5,0,0,0,0,0,0,0.33333333,0,0.66666667,0,0.33333333,0.66666667,"Scott Feldman",6283,444857
2014,"Rick Porcello","DET",0,2,0,1,0,0,0,0,0,0,0,0.66666667,0,0.33333333,0.33333333,0,0.66666667,"Rick Porcello",2717,519144
2015,"Marc Krauss","TBR",0.333333333,0.5,0,0.333333333,0.666666666,0,0,0,0,0,0,0.33333333,0.66666667,0,0,0.33333333,0.66666667,"Marc Krauss",7577,571868
2015,"Casey Kelly","SDP",0,2,0,1,0,0,0,0,0,0,0,0.66666667,0,0.33333333,0,0.33333333,0.66666667,"Casey Kelly",9174,543391
2015,"Jesús Aguilar","CLE",0.5,1.666666666,0.333333333,0.416666666,0.25,0,0,0,0,0,0,0.5,0.41666667,0.08333333,0.08333333,0.25,0.66666667,"Jesus Aguilar",11342,542583
2015,"Alec Asher","PHI",0.666666666,0,0.666666666,0,0.333333333,0,0,0,0,0,0,0.66666667,0,0.33333333,0,0.33333333,0.66666667,"Alec Asher",13560,594742
2016,"Oliver Pérez","WSN",0.666666666,1,0.5,0.5,0,0,0,0,0,1,1,0.33333333,0,0.66666667,0.33333333,0,0.66666667,"Oliver Perez",1514,424144
2016,"Jordan Zimmermann","DET",0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0.66666667,0.33333333,0,0.33333333,0.66666667,"Jordan Zimmermann",4505,519455
2016,"Robbie Erlin","SDP",0,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0.66666667,0,0.33333333,0,0.33333333,0.66666667,"Robbie Erlin",10354,572362
2016,"Zach Walters","LAD",0,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0.66666667,0.33333333,0,0,0.33333333,0.66666667,"Zach Walters",10622,595025
2016,"Ryan LaMarre","BOS",0,2,0.333333333,0.666666666,0,0,0,0,0,0,0,0.33333333,0.33333333,0.33333333,0.33333333,0,0.66666667,"Ryan LaMarre",10700,534606
2016,"Michael Lorenzen","CIN",0,0.5,0,0.333333333,0.666666666,0,0.5,0,0,0,0,0,0.33333333,0.66666667,0,0.33333333,0.66666667,"Michael Lorenzen",14843,547179
2016,"Daniel Mengden","OAK",0,2,0,0.666666666,0.333333333,0,0,0,0,0,0,0,0.66666667,0.33333333,0.33333333,0,0.66666667,"Daniel Mengden",16980,596043
2017,"Lance McCullers Jr.","HOU",0,0.5,0,0.333333333,0.666666666,0,0,0,0,0,0,0.33333333,0,0.66666667,0,0.33333333,0.66666667,"Lance McCullers Jr.",14120,621121
2017,"Aaron Wilkerson","MIL",0,2,0.333333333,0.666666666,0,0,0,0,0,0,0,0.33333333,0.66666667,0,0,0.33333333,0.66666667,"Aaron Wilkerson",16904,658792
2018,"Tim Federowicz","CIN",0.5,0,0.333333333,0,0.666666666,0,0.5,0,0,0,0,0.66666667,0.33333333,0,0,0.33333333,0.66666667,"Tim Federowicz",8609,543148
2018,"Joe Hudson","LAA",0.166666666,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0.25,0.41666667,0.33333333,0,0.33333333,0.66666667,"Joe Hudson",14412,621529
2018,"Ryder Jones","SFG",1,0,0.666666666,0,0.333333333,0,2,0,0,0,0,0.33333333,0.66666667,0,0,0.33333333,0.66666667,"Ryder Jones",15982,624507
2019,"Anthony Bemboom","TBR",0.666666666,0.5,0,0.333333333,0.666666666,0,0,0,0,0,0,0.33333333,0,0.66666667,0,0.33333333,0.66666667,"Anthony Bemboom",13854,621532
2019,"Kyle McGowin","WSN",0.333333333,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,"Kyle McGowin",15071,641851
2019,"Kean Wong","LAA",0,2,0,0.666666666,0.333333333,0,0,0,0,0,0,0.66666667,0,0.33333333,0,0.33333333,0.66666667,"Kean Wong",15994,642221
2019,"Nick Ciuffo","TBR",0.333333333,0,0.5,0,0.5,0,0,0,0,1,1,0.33333333,0.66666667,0,0,0.33333333,0.66666667,"Nick Ciuffo",16291,624419
2020,"Andrew Romine","TEX",0.333333333,0,0.666666666,0,0.333333333,0,0,0,0,0,0,0.33333333,0.33333333,0.33333333,0.33333333,0,0.66666667,"Andrew Romine",1159,461865
2020,"Charlie Culberson","ATL",0.333333333,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0.66666667,0.33333333,0,0,0.33333333,0.66666667,"Charlie Culberson",3298,518586
2020,"Franklin Barreto","LAA",0.222222222,5,0.25,0.625,0.125,1,0,0,0,0,0,0.55555556,0.11111111,0.33333333,0.11111111,0.22222222,0.66666667,"Franklin Barreto",15519,620439
2020,"Will Craig","PIT",0,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,1,0,0,0,0.33333333,0.66666667,"Will Craig",19267,643269
2020,"Jaylin Davis","SFG",0.2,0.666666666,0.166666666,0.333333333,0.5,0,0.333333333,0,0,0,0,0,0.5,0.5,0,0.33333333,0.66666667,"Jaylin Davis",19552,664041
2021,"Mike Minor","KCR",0,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0.33333333,0.66666667,0,0.33333333,0,0.66666667,"Mike Minor",10021,501985
2021,"John Andreoli","SDP",0.333333333,1,0.666666666,0.333333333,0,0,0,0,0,0,0,1,0,0,0,0.33333333,0.66666667,"John Andreoli",13012,607430
2021,"Tim Lopes","MIL",0.166666666,0.2,0,0.166666666,0.833333333,0,0,0,0,0,0,0.16666667,0.5,0.33333333,0,0.33333333,0.66666667,"Tim Lopes",14137,621005
2022,"Yu Chang","CLE",0,0,0,0,1,0,0,0,0,0,0,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,"Yu Chang",14773,644374
2022,"Monte Harrison","LAA",0.5,2,0,0.666666666,0.333333333,0,1,0,0,0,0,0,0.33333333,0.66666667,0,0.33333333,0.66666667,"Monte Harrison",17216,656509
2022,"Narciso Crook","CHC",0.333333333,3,0.333333333,0.5,0.166666666,0,0,0,0,0,0,0.5,0.5,0,0,0.33333333,0.66666667,"Narciso Crook",17473,643271
2022,"Ryan Aguilar","LAA",0.333333333,0.5,0.333333333,0.222222222,0.444444444,0,0,0,0,0,0,0.55555556,0.33333333,0.11111111,0.11111111,0.22222222,0.66666667,"Ryan Aguilar",19967,666922
2024,"Matt Duffy","TEX",0.333333333,3,0.333333333,0.5,0.166666666,1,0,0,0,0,0,0.5,0.33333333,0.16666667,0.16666667,0.16666667,0.66666667,"Matt Duffy",13836,622110
2024,"Brian Anderson","ATL",0,1,0.666666666,0.333333333,0,0,0,0,0,0,0,0.66666667,0.33333333,0,0,0.33333333,0.66666667,"Brian Anderson",18289,605119
2024,"José Devers","MIA",0.333333333,2,0.333333333,0.666666666,0,0,0,0,0,0,0,0,1,0,0,0.33333333,0.66666667,"Jose Devers",20540,672701
2020,"Sam Huff","TEX",0.470588235,0.833333333,0.45,0.25,0.3,0,0.5,0,0,0,0,0.55,0.2,0.25,0.05,0.3,0.65,"Sam Huff",22209,669087
2016,"Justin Ruggiano","NYM",0.555555555,1,0.272727272,0.363636363,0.363636363,0,0.5,0,0,0,0,0.36363636,0.54545455,0.09090909,0.18181818,0.18181818,0.63636364,"Justin Ruggiano",7620,448605
2017,"Chance Sisco","BAL",0.444444444,1.25,0.181818181,0.454545454,0.363636363,0,0.5,0,0,0,0,0.54545455,0.18181818,0.27272727,0.18181818,0.18181818,0.63636364,"Chance Sisco",15694,642082
2018,"Jon Berti","TOR",0.363636363,2.5,0.363636363,0.454545454,0.181818181,0,0,0,0,0,0,0.18181818,0.54545455,0.27272727,0.09090909,0.27272727,0.63636364,"Jon Berti",12037,542932
2007,"John Lannan","WSN",0.25,3,0.4,0.6,0,0,0,0,0,0,0,0.375,0,0.625,0,0.375,0.625,"John Lannan",7080,458709
2012,"Daniel Hudson","ARI",0.25,4,0.375,0.5,0.125,1,0,0,0,0,0,0.125,0.375,0.5,0.125,0.25,0.625,"Daniel Hudson",7146,543339
2013,"Jason Kubel","CLE",0.375,1.5,0.375,0.375,0.25,0,0,0,0,0,0,0.5,0.375,0.125,0.125,0.25,0.625,"Jason Kubel",2161,430585
2013,"Corey Brown","WSN",0.142857142,0.6,0,0.375,0.625,0,0.2,0,0,0,0,0.625,0.25,0.125,0.125,0.25,0.625,"Corey Brown",2650,446395
2019,"Zach Green","SFG",0.25,6,0.125,0.75,0.125,0,0,1,0.166666666,0,0,0.625,0.25,0.125,0,0.375,0.625,"Zach Green",14973,608339
2019,"Luis Torrens","SDP",0.375,4,0.375,0.5,0.125,0,0,0,0,0,0,0.5,0,0.5,0.25,0.125,0.625,"Luis Torrens",15905,620443
2021,"Ben Gamel","CLE",0.125,1,0.25,0.375,0.375,0,0,0,0,0,0,0.75,0.125,0.125,0.125,0.25,0.625,"Ben Gamel",12160,592325
2022,"Kevin Pillar","LAD",0.125,1.333333333,0.125,0.5,0.375,0,0,0,0,0,0,0.625,0.25,0.125,0,0.375,0.625,"Kevin Pillar",12434,607680
2007,"Elizardo Ramirez","CIN",0.2,0.5,0.4,0.2,0.4,0,0,0,0,0,0,0,0.6,0.4,0.2,0.2,0.6,"Elizardo Ramirez",1946,430579
2009,"Juan Miranda","NYY",0.5,1,0.2,0.4,0.4,0,0.5,1,0.5,0,0,0.6,0.2,0.2,0,0.4,0.6,"Juan Miranda",7783,506673
2010,"Gustavo Molina","BOS",0.2,1,0,0.5,0.5,0.5,0,0,0,0,0,0.2,0.4,0.4,0.2,0.2,0.6,"Gustavo Molina",2861,435238
2013,"Corban Joseph","NYY",0.2,1,0.2,0.4,0.4,0,0,0,0,0,0,0.4,0.6,0,0,0.4,0.6,"Corban Joseph",5503,543377
2016,"Kevan Smith","CHW",0.2,2,0.1,0.6,0.3,0,0,1,0.166666666,0,0,0.1,0.7,0.2,0.1,0.3,0.6,"Kevan Smith",12284,607345
2016,"Rio Ruiz","ATL",0.4,0.5,0.4,0.2,0.4,0.5,0,0,0,0,0,0.4,0.6,0,0.4,0,0.6,"Rio Ruiz",14103,547004
2016,"Trey Mancini","BAL",0.285714285,1,0.2,0.4,0.4,0,0.75,0,0,0,0,0.1,0.4,0.5,0,0.4,0.6,"Trey Mancini",15149,641820
2016,"Rusney Castillo","BOS",0.4,1.5,0,0.6,0.4,0,0,0,0,0,0,0.6,0.2,0.2,0,0.4,0.6,"Rusney Castillo",17016,628329
2017,"Darrell Ceciliani","TOR",0.25,0.5,0.4,0.2,0.4,0,0.5,0,0,0,0,0.6,0.4,0,0.4,0,0.6,"Darrell Ceciliani",9954,571553
2018,"Tony Cruz","CIN",0.214285714,1,0.2,0.4,0.4,0.166666666,0.166666666,0,0,0,0,0.33333333,0.46666667,0.2,0.13333333,0.26666667,0.6,"Tony Cruz",2802,488810
2018,"Hyun Jin Ryu","LAD",0.538461538,3.5,0.307692307,0.538461538,0.153846153,0,0,0,0,0,0,0.4,0.4,0.2,0.06666667,0.33333333,0.6,"Hyun Jin Ryu",14444,547943
2019,"Robert Dugger","MIA",0,1,0.2,0.4,0.4,0,0,0,0,0,0,0.2,0.4,0.4,0,0.4,0.6,"Robert Dugger",19191,667498
2020,"Luis Torrens","SDP",0.333333333,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0.4,0.2,0.4,0,0.4,0.6,"Luis Torrens",15905,620443
2020,"Derek Hill","DET",0.2,3,0.2,0.6,0.2,0,0,0,0,0,0,0.8,0,0.2,0,0.4,0.6,"Derek Hill",16947,656537
2021,"Taylor Davis","PIT",0.4,1.5,0,0.6,0.4,0,0,0,0,0,0,0.2,0.6,0.2,0,0.4,0.6,"Taylor Davis",12782,543089
2021,"Dylan Cease","CHW",0.6,1,0.2,0.4,0.4,0,0,1,0.5,0,0,0.2,0.2,0.6,0,0.4,0.6,"Dylan Cease",18525,656302
2021,"Ryan Vilade","COL",0,1.5,0,0.6,0.4,0,0,0,0,0,0,0,0.8,0.2,0.2,0.2,0.6,"Ryan Vilade",22165,668723
2022,"Jason Krizan","SFG",0.2,1,0.2,0.4,0.4,0,0,0,0,0,0,0.4,0.4,0.2,0,0.4,0.6,"Jason Krizan",12394,607249
2023,"Jahmai Jones","MIL",0.4,0.666666666,0,0.4,0.6,0,0,1,0.5,0,0,0.8,0.2,0,0,0.4,0.6,"Jahmai Jones",18872,663330
2021,"Trayce Thompson","CHC",0.23076923,0.75,0.176470588,0.352941176,0.470588235,0,0.5,0,0,0,0,0.70588235,0.11764706,0.17647059,0.11764706,0.29411765,0.58823529,"Trayce Thompson",9952,572204
2012,"Lyle Overbay","ATL",0.166666666,0.8,0.25,0.333333333,0.416666666,0,0,0,0,0,0,0.25,0.5,0.25,0.08333333,0.33333333,0.58333333,"Lyle Overbay",1617,407489
2018,"Adam Moore","TBR",0.3,1,0.2,0.4,0.4,0,0.25,1,0.25,1,0.5,0.33333333,0.5,0.16666667,0.16666667,0.25,0.58333333,"Adam Moore",9362,446192
2007,"Brandon Moss","BOS",0.368421052,1,0.263157894,0.368421052,0.368421052,0,0,1,0.142857142,0,0,0.26315789,0.63157895,0.10526316,0.05263158,0.36842105,0.57894737,"Brandon Moss",4467,461235
2020,"Ramón Urías","BAL",0.444444444,2.25,0.315789473,0.47368421,0.210526315,0,0.25,0,0,0,0,0.26315789,0.42105263,0.31578947,0.05263158,0.36842105,0.57894737,"Ramon Urias",18795,602104
2023,"Darin Ruf","MIL",0.263157894,1.833333333,0.105263157,0.578947368,0.315789473,0,0,0,0,0,0,0.26315789,0.47368421,0.26315789,0.05263158,0.36842105,0.57894737,"Darin Ruf",9929,573131
2019,"Edwin Ríos","LAD",0.409090909,1.714285714,0.269230769,0.461538461,0.269230769,0,0.571428571,1,0.083333333,0,0,0.38461538,0.26923077,0.34615385,0.11538462,0.30769231,0.57692308,"Edwin Rios",18316,621458
2020,"Jake Lamb","ARI",0.192307692,1.25,0.307692307,0.384615384,0.307692307,0.125,0,1,0.1,0,0,0.34615385,0.53846154,0.11538462,0.11538462,0.30769231,0.57692308,"Jake Lamb",13329,571875
2008,"Brad Nelson","MIL",0.285714285,0.666666666,0.285714285,0.285714285,0.428571428,0,0,0,0,0,0,0.42857143,0.42857143,0.14285714,0,0.42857143,0.57142857,"Brad Nelson",3821,434525
2008,"Mark Saccomanno","HOU",0.166666666,0.333333333,0.428571428,0.142857142,0.428571428,0.333333333,0.333333333,1,1,0,0,0.42857143,0.28571429,0.28571429,0.28571429,0.14285714,0.57142857,"Mark Saccomanno",5938,455986
2014,"Kyle Blanks","SDP",0.285714285,1,0.142857142,0.428571428,0.428571428,0,0,1,0.333333333,0,0,0.14285714,0.57142857,0.28571429,0,0.42857143,0.57142857,"Kyle Blanks",49,452035
2017,"Francisco Peña","BAL",0.6,2,0.142857142,0.571428571,0.285714285,0,1,1,0.25,0,0,0.71428571,0.14285714,0.14285714,0.28571429,0.14285714,0.57142857,"Francisco Pena",8298,506747
2017,"Christian Walker","ARI",0.2,0.5,0.142857142,0.285714285,0.571428571,0,0.5,0,0,0,0,0.28571429,0.28571429,0.42857143,0.14285714,0.28571429,0.57142857,"Christian Walker",13419,572233
2020,"Caleb Joseph","TOR",0,2,0.142857142,0.571428571,0.285714285,0,0.5,0,0,0,0,0.71428571,0.14285714,0.14285714,0.14285714,0.28571429,0.57142857,"Caleb Joseph",7087,543376
2020,"Ronald Torreyes","PHI",0.142857142,2,0.142857142,0.571428571,0.285714285,0,0,0,0,0,0,0.28571429,0.71428571,0,0,0.42857143,0.57142857,"Ronald Torreyes",11400,591720
2020,"Yordan Alvarez","HOU",0.166666666,2,0.142857142,0.571428571,0.285714285,0,0.5,0,0,0,0,0.42857143,0.28571429,0.28571429,0.14285714,0.28571429,0.57142857,"Yordan Alvarez",19556,670541
2023,"David Dahl","SDP",0,0.75,0,0.428571428,0.571428571,0,0.25,0,0,0,0,0.28571429,0.28571429,0.42857143,0,0.42857143,0.57142857,"David Dahl",13744,621311
2024,"Ryan McKenna","BAL",0.2,0.5,0.142857142,0.285714285,0.571428571,0.25,0.5,1,0.5,0,0,0.57142857,0.14285714,0.28571429,0.28571429,0.14285714,0.57142857,"Ryan McKenna",19928,663630
2018,"Matt Adams","STL",0.166666666,1.071428571,0.256410256,0.384615384,0.358974358,0.142857142,0.214285714,1,0.066666666,0,0,0.43589744,0.23076923,0.33333333,0.15384615,0.28205128,0.56410256,"Matt Adams",9393,571431
2009,"Jason Giambi","COL",0.357142857,0.1,0.3125,0.0625,0.625,0.2,0.2,0,0,0,0,0.5,0.4375,0.0625,0.125,0.3125,0.5625,"Jason Giambi",818,114739
2018,"Ji Man Choi","MIL",0.357142857,1,0.25,0.375,0.375,0.166666666,0.333333333,0,0,0,0,0.3125,0.4375,0.25,0.0625,0.375,0.5625,"Ji Man Choi",5452,596847
2024,"Elias Díaz","SDP",0.2,3,0.25,0.5625,0.1875,0,0.333333333,1,0.111111111,0,0,0.6875,0.3125,0,0.0625,0.375,0.5625,"Elias Diaz",11680,553869
2009,"Andy Tracy","PHI",0.555555555,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0.55555556,0.33333333,0.11111111,0.11111111,0.33333333,0.55555556,"Andy Tracy",2024,282905
2014,"Austin Romine","NYY",0.333333333,2.5,0.222222222,0.555555555,0.222222222,0,0,0,0,0,0,0.11111111,0.66666667,0.22222222,0,0.44444444,0.55555556,"Austin Romine",5491,519222
2016,"Blake Lalli","ATL",0.2,3,0.2,0.6,0.2,0,0,0,0,0,0,0.11111111,0.55555556,0.33333333,0.22222222,0.22222222,0.55555556,"Blake Lalli",9246,503351
2017,"Danny Espinosa","SEA",0.333333333,0.285714285,0,0.222222222,0.777777777,0,0,0,0,0,0,0.22222222,0.77777778,0,0.22222222,0.22222222,0.55555556,"Danny Espinosa",9219,457787
2018,"Kevin Kramer","PIT",0.277777777,0.181818181,0.277777777,0.111111111,0.611111111,0,0,0,0,0,0,0.33333333,0.33333333,0.33333333,0,0.44444444,0.55555556,"Kevin Kramer",17689,596012
2019,"Franchy Cordero","SDP",0.555555555,0.666666666,0.375,0.25,0.375,0,0,1,0.5,1,1,0.44444444,0.44444444,0.11111111,0,0.44444444,0.55555556,"Franchy Cordero",14567,614173
2020,"Jason Castro","SDP",0.277777777,1.5,0.166666666,0.5,0.333333333,0.166666666,0,0,0,0,0,0.44444444,0.33333333,0.22222222,0.16666667,0.27777778,0.55555556,"Jason Castro",8722,488771
2007,"Ryan Howard","PHI",0.327586206,0.711409395,0.243323442,0.314540059,0.442136498,0.026845637,0.315436241,3,0.028301886,0,0,0.47181009,0.32047478,0.20771513,0.08902077,0.35905045,0.55192878,"Ryan Howard",2154,429667
2020,"Fernando Tatis Jr.","SDP",0.306122448,1.362068965,0.164634146,0.481707317,0.353658536,0.017241379,0.293103448,5,0.063291139,0,0,0.44512195,0.3597561,0.19512195,0.07926829,0.37195122,0.54878049,"Fernando Tatis Jr.",19709,665487
2007,"Robert Andino","FLA",0.454545454,2,0.181818181,0.545454545,0.272727272,0.333333333,0,0,0,0,0,0.45454545,0.36363636,0.18181818,0.27272727,0.18181818,0.54545455,"Robert Andino",4900,435180
2016,"Jimmy Paredes","TOR",0.3,3.5,0.181818181,0.636363636,0.181818181,0,0.5,0,0,0,0,0.45454545,0.27272727,0.27272727,0.09090909,0.36363636,0.54545455,"Jimmy Paredes",5481,517370
2016,"Pat Valaika","COL",0.4,1.5,0.09090909,0.545454545,0.363636363,0,0.25,1,0.166666666,0,0,0.27272727,0.36363636,0.36363636,0.27272727,0.18181818,0.54545455,"Pat Valaika",14885,642162
2017,"Kirk Nieuwenhuis","MIL",0.2,0.8,0.181818181,0.363636363,0.454545454,0,0.2,0,0,0,0,0.18181818,0.63636364,0.18181818,0.09090909,0.36363636,0.54545455,"Kirk Nieuwenhuis",6400,543590
2017,"Danny Ortiz","PIT",0.09090909,0.428571428,0.09090909,0.272727272,0.636363636,0,0,0,0,0,0,0.27272727,0.18181818,0.54545455,0.18181818,0.27272727,0.54545455,"Danny Ortiz",10317,543611
2019,"Chris Owings","BOS",0.285714285,2.8,0.136363636,0.636363636,0.227272727,0,0.2,1,0.071428571,0,0,0.5,0.27272727,0.22727273,0.13636364,0.31818182,0.54545455,"Chris Owings",10030,572008
2019,"Jared Walsh","LAA",0.348837209,1.133333333,0.272727272,0.386363636,0.34090909,0,0.066666666,0,0,0,0,0.56818182,0.22727273,0.20454545,0.13636364,0.31818182,0.54545455,"Jared Walsh",18607,665120
2024,"Miguel Sanó","LAA",0.326086956,1.769230769,0.25,0.479166666,0.270833333,0.076923076,0.153846153,1,0.04347826,0,0,0.47916667,0.27083333,0.25,0.08333333,0.375,0.54166667,"Miguel Sano",12164,593934
2007,"Shin-Soo Choo","CLE",0.384615384,1.666666666,0.384615384,0.384615384,0.23076923,0,0,1,0.2,0,0,0.23076923,0.38461538,0.38461538,0.07692308,0.38461538,0.53846154,"Shin-Soo Choo",3174,425783
2012,"Mike Jacobs","ARI",0.307692307,0.333333333,0.384615384,0.153846153,0.461538461,0,0,0,0,0,0,0.38461538,0.53846154,0.07692308,0.07692308,0.38461538,0.53846154,"Mike Jacobs",2231,408312
2023,"Sam Huff","TEX",0.347826086,2.5,0.192307692,0.576923076,0.23076923,0,0.5,1,0.066666666,0,0,0.5,0.11538462,0.38461538,0.15384615,0.30769231,0.53846154,"Sam Huff",22209,669087
2019,"Aaron Judge","NYY",0.360189573,1.246753246,0.273109243,0.403361344,0.323529411,0.025974025,0.35064935,6,0.0625,0,0,0.38655462,0.34453782,0.26890756,0.09243697,0.3697479,0.53781513,"Aaron Judge",15640,592450
2023,"Aaron Judge","NYY",0.30049261,0.608333333,0.195833333,0.304166666,0.5,0.066666666,0.308333333,4,0.05479452,0,0,0.45,0.34166667,0.20833333,0.07916667,0.38333333,0.5375,"Aaron Judge",15640,592450
2008,"Taylor Teagarden","TEX",0.409090909,0.5,0.25,0.25,0.5,0,0.428571428,1,0.142857142,0,0,0.57142857,0.32142857,0.10714286,0.10714286,0.35714286,0.53571429,"Taylor Teagarden",5199,460003
2019,"Max Stassi","HOU",0.254545454,1.470588235,0.25,0.446428571,0.303571428,0.117647058,0.058823529,1,0.04,0,0,0.5,0.25,0.25,0.125,0.33928571,0.53571429,"Max Stassi",10059,545358
2009,"Barbaro Canizares","ATL",0.266666666,1.4,0.2,0.466666666,0.333333333,0,0,0,0,0,0,0.4,0.46666667,0.13333333,0.06666667,0.4,0.53333333,"Barbaro Canizares",6246,498568
2021,"Travis Blankenhorn","NYM",0.214285714,1.166666666,0.133333333,0.466666666,0.4,0.333333333,0.166666666,1,0.142857142,0,0,0.53333333,0.13333333,0.33333333,0.13333333,0.33333333,0.53333333,"Travis Blankenhorn",18395,663905
2019,"Alex Avila","ARI",0.287356321,2.083333333,0.229166666,0.520833333,0.25,0,0.375,3,0.06,0,0,0.46875,0.375,0.15625,0.05208333,0.41666667,0.53125,"Alex Avila",7476,488671
2019,"Jake Lamb","ARI",0.234375,1.019607843,0.225563909,0.390977443,0.383458646,0.058823529,0.117647058,2,0.038461538,0,0,0.39552239,0.39552239,0.20895522,0.1119403,0.35820896,0.52985075,"Jake Lamb",13329,571875
2014,"Bryce Brentz","BOS",0.470588235,2.25,0.235294117,0.529411764,0.235294117,0,0,1,0.111111111,0,0,0.64705882,0.35294118,0,0.11764706,0.35294118,0.52941176,"Bryce Brentz",10607,518490
2019,"Beau Taylor","OAK",0.133333333,3.666666666,0.176470588,0.647058823,0.176470588,0,0.666666666,0,0,0,0,0.52941176,0.17647059,0.29411765,0.05882353,0.41176471,0.52941176,"Beau Taylor",12384,607333
2019,"Gavin Lux","LAD",0.326530612,1.176470588,0.274509803,0.392156862,0.333333333,0.058823529,0.117647058,0,0,0,0,0.39215686,0.43137255,0.17647059,0.19607843,0.2745098,0.52941176,"Gavin Lux",19955,666158
2023,"Kyle Garlick","MIN",0.2,0.875,0.117647058,0.411764705,0.470588235,0.125,0.25,0,0,0,0,0.35294118,0.52941176,0.11764706,0.11764706,0.35294118,0.52941176,"Kyle Garlick",18063,664247
2019,"Miguel Sanó","MIN",0.319148936,0.88172043,0.211711711,0.369369369,0.418918918,0.086021505,0.365591397,7,0.085365853,0,0,0.55405405,0.29279279,0.15315315,0.09009009,0.38288288,0.52702703,"Miguel Sano",12164,593934
2018,"Daniel Vogelbach","SEA",0.245614035,1.285714285,0.213114754,0.44262295,0.344262295,0.095238095,0.19047619,1,0.037037037,0,0,0.54098361,0.32786885,0.13114754,0.1147541,0.36065574,0.52459016,"Daniel Vogelbach",14130,596129
2019,"Nelson Cruz","MIN",0.350877192,0.984732824,0.202453987,0.395705521,0.40184049,0.076335877,0.312977099,12,0.093023255,0,0,0.41717791,0.32822086,0.25460123,0.1196319,0.35582822,0.52453988,"Nelson Cruz",2434,443558
